Dataset 2,600-2,600-2-9.txt,1800.02,239,246,90294,90895,427034,1319
Dataset 2,600-2,600-2-3.txt,1800.01,239,245,89991,90591,422631,1464
Dataset 2,700-2,700-2-2.txt,1800.08,279,285,104838,105487,497202,688
Dataset 2,600-2,600-2-5.txt,1800.06,244,251,91506,92111,432766,936
Dataset 2,700-2,700-2-4.txt,1800.54,275,282,103626,104271,491112,625
Dataset 2,600-2,600-2-8.txt,1800.03,235,240,88476,89071,417268,1669
Dataset 2,700-2,700-2-3.txt,1800.04,283,291,106656,107311,505824,709
Dataset 2,700-2,700-2-1.txt,1800.03,285,292,107262,107919,508344,776
Dataset 2,700-2,700-2-8.txt,1800.01,278,286,104535,105183,494040,883
Dataset 2,700-2,700-2-5.txt,1800.03,281,286,105747,106399,501513,845
Dataset 2,600-2,600-2-6.txt,1800.18,243,249,91203,91807,431032,1111
Dataset 2,700-2,700-2-6.txt,1800.03,278,285,104535,105183,494730,614
Dataset 2,250-2,250-2-10.txt,1800.01,102,104,37875,38303,170875,18621
Dataset 2,250-2,250-2-5.txt,1800.02,102,104,37875,38303,170750,9513
Dataset 2,250-2,250-2-3.txt,1800,104,107,38784,39215,173952,13602
Dataset 2,700-2,700-2-9.txt,1800.85,286,294,107565,108223,511555,598
Dataset 2,250-2,250-2-2.txt,1800.01,100,103,37572,37999,167772,16011
Dataset 2,250-2,250-2-8.txt,1800.01,100,102,37269,37695,167034,20712
Dataset 2,700-2,700-2-7.txt,1800.03,295,299,110898,111567,525942,951
Dataset 2,250-2,250-2-6.txt,1800.15,101,103,37572,37999,169632,10202
Dataset 2,250-2,250-2-1.txt,1193.65,98,98,36360,36783,161400,9375
Dataset 2,250-2,250-2-7.txt,1800.01,103,105,38481,38911,172974,10477
Dataset 2,250-2,250-2-4.txt,1800.01,101,103,37572,37999,168764,10864
Dataset 2,500-2,500-2-1.txt,1800.01,201,206,75447,75999,354576,2457
Dataset 2,500-2,500-2-2.txt,1800.02,195,199,73023,73567,341015,1178
Dataset 2,250-2,250-2-9.txt,1800.01,101,102,37572,37999,168640,27534
Dataset 2,500-2,500-2-7.txt,1800.01,199,202,74538,75087,349320,2412
Dataset 2,500-2,500-2-5.txt,1800.01,199,202,74841,75391,351975,1917
Dataset 2,500-2,500-2-9.txt,1800.02,202,206,76053,76607,354663,1976
Dataset 2,500-2,500-2-3.txt,1800.38,203,208,76356,76911,357588,1696
Dataset 2,500-2,500-2-10.txt,1800.01,197,202,73932,74479,346236,2549
Dataset 2,500-2,500-2-6.txt,1800.01,202,205,75750,76303,354500,1634
Dataset 2,500-2,500-2-4.txt,1800.01,203,209,76356,76911,358848,1811
Dataset 2,500-2,500-2-8.txt,1800.05,200,206,74841,75391,351481,1407
Dataset 3,15-100-2,15-100-2-1.txt,0.0084281,14,14,330,367,1530,0
Dataset 3,10-100-6,10-100-6-1.txt,0.0401039,12,12,660,736,3010,0
Dataset 3,15-100-2,15-100-2-7.txt,0.00982404,13,13,330,367,1530,0
Dataset 3,15-100-2,15-100-2-10.txt,0.00784183,14,14,330,367,1530,0
Dataset 3,15-100-2,15-100-2-4.txt,0.010628,13,13,330,367,1530,0
Dataset 3,15-100-2,15-100-2-8.txt,0.010221,14,14,330,367,1530,0
Dataset 3,15-100-2,15-100-2-9.txt,0.00900483,14,14,330,367,1530,0
Dataset 3,15-100-2,15-100-2-5.txt,0.010463,14,14,330,367,1530,0
Dataset 3,15-100-2,15-100-2-2.txt,0.00852203,14,14,330,367,1530,0
Dataset 3,10-100-4,10-100-4-1.txt,0.0130939,11,11,440,494,2030,0
Dataset 3,15-100-2,15-100-2-6.txt,0.00888801,14,14,330,367,1530,0
Dataset 3,15-100-2,15-100-2-3.txt,0.0116351,13,13,330,367,1530,0
Dataset 3,10-100-4,10-100-4-7.txt,0.0193272,11,11,440,494,2040,0
Dataset 3,10-100-4,10-100-4-4.txt,0.015234,11,11,440,494,2040,0
Dataset 3,10-100-4,10-100-4-8.txt,0.0366049,11,11,440,494,2030,1
Dataset 3,10-100-4,10-100-4-5.txt,0.0193698,10,10,440,494,2030,0
Dataset 3,10-100-4,10-100-4-6.txt,0.015753,10,10,440,494,2040,1
Dataset 3,10-100-4,10-100-4-9.txt,0.0154121,11,11,440,494,2040,0
Dataset 3,10-100-2,10-100-2-1.txt,0.0237329,9,9,220,252,1020,1
Dataset 3,10-100-2,10-100-2-10.txt,0.00571895,10,10,220,252,1020,0
Dataset 3,10-100-2,10-100-2-2.txt,0.00668406,10,10,220,252,1020,0
Dataset 3,10-100-2,10-100-2-3.txt,0.00618196,9,9,220,252,1020,0
Dataset 3,10-100-2,10-100-2-4.txt,0.00712109,9,9,220,252,1020,0
Dataset 3,10-100-2,10-100-2-5.txt,0.00688004,10,10,220,252,1020,0
Dataset 3,10-100-2,10-100-2-6.txt,0.00689197,9,9,220,252,1020,0
Dataset 3,10-100-2,10-100-2-7.txt,0.00758791,9,9,220,252,1020,0
Dataset 3,10-100-2,10-100-2-8.txt,0.00869703,10,10,220,252,1020,0
Dataset 3,15-100-4,15-100-4-1.txt,0.0688548,14,14,660,719,3060,1
Dataset 3,10-100-2,10-100-2-9.txt,0.00686693,10,10,220,252,1020,0
Dataset 3,15-100-4,15-100-4-10.txt,0.026824,15,15,660,719,3060,0
Dataset 3,15-100-4,15-100-4-4.txt,0.0386372,15,15,660,719,3060,1
Dataset 3,15-100-4,15-100-4-5.txt,0.052021,15,15,660,719,3060,1
Dataset 3,15-100-4,15-100-4-6.txt,0.068975,15,15,660,719,3060,1
Dataset 3,15-100-4,15-100-4-2.txt,0.110561,14,14,660,719,3060,1
Dataset 3,15-100-4,15-100-4-7.txt,0.060499,14,14,660,719,3060,1
Dataset 3,15-100-4,15-100-4-3.txt,0.065223,15,15,660,719,3060,1
Dataset 3,10-100-8,10-100-8-1.txt,0.0468538,13,13,880,978,4020,1
Dataset 3,15-100-4,15-100-4-8.txt,0.0281749,15,15,660,719,3060,0
Dataset 3,10-100-6,10-100-6-7.txt,0.053937,12,12,660,736,3000,1
Dataset 3,10-100-4,10-100-4-10.txt,0.0167639,10,10,440,494,2040,0
Dataset 3,10-100-6,10-100-6-10.txt,0.036134,12,12,660,736,3060,0
Dataset 3,10-100-4,10-100-4-2.txt,0.0204,10,10,440,494,2040,0
Dataset 3,10-100-4,10-100-4-3.txt,0.0279469,10,10,440,494,2030,1
Dataset 3,15-100-4,15-100-4-9.txt,0.040401,14,14,660,719,3060,0
Dataset 3,10-100-6,10-100-6-4.txt,0.0231099,12,12,660,736,3030,0
Dataset 3,10-100-8,10-100-8-10.txt,0.0310171,13,13,880,978,3990,0
Dataset 3,10-100-6,10-100-6-8.txt,0.032721,12,12,660,736,3000,0
Dataset 3,10-100-8,10-100-8-4.txt,0.0233011,12,12,880,978,3960,0
Dataset 3,10-100-8,10-100-8-2.txt,0.025913,13,13,880,978,3970,0
Dataset 3,10-100-8,10-100-8-7.txt,0.0244529,13,13,880,978,4010,0
Dataset 3,10-100-6,10-100-6-2.txt,0.0504701,11,11,660,736,3030,1
Dataset 3,10-100-6,10-100-6-5.txt,0.062902,12,12,660,736,3030,1
Dataset 3,10-100-6,10-100-6-3.txt,0.028075,13,13,660,736,3040,0
Dataset 3,15-100-6,15-100-6-1.txt,0.049824,16,16,990,1071,4560,0
Dataset 3,15-100-6,15-100-6-10.txt,0.0651929,16,16,990,1071,4590,0
Dataset 3,15-100-6,15-100-6-2.txt,0.068068,16,16,990,1071,4590,0
Dataset 3,10-100-6,10-100-6-9.txt,0.07037,12,12,660,736,3000,1
Dataset 3,15-100-6,15-100-6-3.txt,0.0881801,16,16,990,1071,4590,1
Dataset 3,10-100-8,10-100-8-5.txt,0.0355179,11,11,880,978,4010,0
Dataset 3,10-100-8,10-100-8-3.txt,0.02384,12,12,880,978,3990,0
Dataset 3,15-100-6,15-100-6-7.txt,0.058624,14,14,990,1071,4575,0
Dataset 3,15-100-6,15-100-6-8.txt,0.0442488,16,16,990,1071,4590,0
Dataset 3,10-100-8,10-100-8-8.txt,0.030448,11,11,880,978,3980,0
Dataset 3,10-100-6,10-100-6-6.txt,0.022531,11,11,660,736,3000,0
Dataset 3,15-100-8,15-100-8-1.txt,0.0729811,16,16,1320,1423,6045,0
Dataset 3,15-100-6,15-100-6-9.txt,0.0637479,17,17,990,1071,4590,0
Dataset 3,15-100-6,15-100-6-4.txt,0.100392,16,16,990,1071,4545,1
Dataset 3,15-100-6,15-100-6-5.txt,0.0769651,16,16,990,1071,4545,1
Dataset 3,15-100-6,15-100-6-6.txt,0.0608399,15,15,990,1071,4575,0
Dataset 3,10-100-8,10-100-8-6.txt,0.0219302,14,14,880,978,3980,0
Dataset 3,10-100-8,10-100-8-9.txt,0.020426,13,13,880,978,3980,0
Dataset 3,15-100-8,15-100-8-10.txt,0.097707,16,16,1320,1423,6060,1
Dataset 3,15-100-8,15-100-8-7.txt,0.070817,17,17,1320,1423,6000,1
Dataset 3,15-100-8,15-100-8-4.txt,0.0878448,16,16,1320,1423,6075,1
Dataset 3,15-100-8,15-100-8-5.txt,0.334778,16,16,1320,1423,6075,1
Dataset 3,15-100-8,15-100-8-2.txt,0.0564079,17,17,1320,1423,6075,0
Dataset 3,15-100-8,15-100-8-8.txt,0.138087,17,17,1320,1423,6060,1
Dataset 3,15-100-8,15-100-8-6.txt,0.171167,16,16,1320,1423,6090,1
Dataset 3,15-100-8,15-100-8-3.txt,0.069406,16,16,1320,1423,6045,0
Dataset 3,15-100-8,15-100-8-9.txt,0.076946,17,17,1320,1423,6075,0
Dataset 4,50-400-5,50-400-5-7.txt,405.517,51,51,35250,36005,149200,9794
Dataset 4,75-400-5,75-400-5-1.txt,1800.01,75,81,52875,53655,228375,17947
Dataset 4,75-400-5,75-400-5-9.txt,1800.01,75,76,52875,53655,227925,23676
Dataset 4,75-500-5,75-500-5-8.txt,1800.01,76,77,52875,53655,232125,20341
Dataset 4,75-400-7,75-400-7-6.txt,1800.07,76,80,74025,75087,314175,10202
Dataset 4,75-500-5,75-500-5-1.txt,197.266,76,76,52875,53655,231975,852
Dataset 4,50-400-5,50-400-5-8.txt,1646.21,51,51,35250,36005,149000,108066
Dataset 4,75-500-5,75-500-5-9.txt,259.002,75,75,52875,53655,231900,3791
Dataset 4,75-400-5,75-400-5-10.txt,1800.02,75,84,52875,53655,229650,19729
Dataset 4,75-400-7,75-400-7-7.txt,1800.08,75,81,74025,75087,314925,10202
Dataset 4,50-400-5,50-400-5-9.txt,173.749,51,51,35000,35750,148100,2139
Dataset 4,50-400-5,50-400-5-1.txt,251.327,50,50,35250,36005,149300,5440
Dataset 4,50-400-5,50-400-5-10.txt,220.288,51,51,35250,36005,149650,3758
Dataset 4,75-500-5,75-500-5-10.txt,1800,75,82,52875,53655,231600,16053
Dataset 4,75-400-7,75-400-7-8.txt,1262.93,76,76,74025,75087,313425,19350
Dataset 4,75-400-7,75-400-7-1.txt,1800.01,77,80,74025,75087,314250,11132
Dataset 4,50-400-5,50-400-5-2.txt,600.893,52,52,35250,36005,149400,30246
Dataset 4,75-400-5,75-400-5-2.txt,1800.01,75,76,52875,53655,228825,23240
Dataset 4,75-500-5,75-500-5-2.txt,1800.04,75,76,52875,53655,231825,45579
Dataset 4,50-400-5,50-400-5-3.txt,27.7303,51,51,35250,36005,149400,87
Dataset 4,75-400-7,75-400-7-9.txt,1800.01,78,82,74025,75087,314475,14749
Dataset 4,50-400-5,50-400-5-4.txt,81.9936,51,51,35250,36005,149000,1540
Dataset 4,75-400-5,75-400-5-3.txt,1800.01,74,81,52875,53655,229125,20716
Dataset 4,75-400-7,75-400-7-10.txt,1800.01,76,80,73500,74555,312225,12375
Dataset 4,75-500-5,75-500-5-3.txt,1800.01,76,80,52875,53655,232575,13508
Dataset 4,50-400-5,50-400-5-5.txt,124.488,50,50,35250,36005,149250,1905
Dataset 4,75-400-7,75-400-7-2.txt,247.492,75,75,74025,75087,314100,1822
Dataset 4,50-400-5,50-400-5-6.txt,172.36,50,50,35250,36005,149200,1447
Dataset 4,75-500-5,75-500-5-4.txt,868.483,75,75,52875,53655,231150,4927
Dataset 4,100-400-3,100-400-3-1.txt,1800.01,99,102,42300,42823,190700,26551
Dataset 4,75-400-5,75-400-5-4.txt,1800.01,76,81,52875,53655,229275,22824
Dataset 4,75-500-5,75-500-5-5.txt,472.524,76,76,52875,53655,231525,2080
Dataset 4,100-400-3,100-400-3-5.txt,1800,99,100,42300,42823,191900,25945
Dataset 4,75-400-7,75-400-7-3.txt,1800.01,75,76,74025,75087,315150,14745
Dataset 4,100-400-3,100-400-3-10.txt,1800.03,98,101,42300,42823,190900,36781
Dataset 4,75-500-5,75-500-5-6.txt,23.8913,76,76,52875,53655,232200,1
Dataset 4,75-400-5,75-400-5-5.txt,1800.03,74,86,52875,53655,228975,11692
Dataset 4,100-400-3,100-400-3-6.txt,1800.01,98,113,42000,42520,190600,24277
Dataset 4,75-500-5,75-500-5-7.txt,156.868,75,75,52875,53655,231450,2957
Dataset 4,75-400-7,75-400-7-4.txt,1800.01,77,82,74025,75087,314925,9528
Dataset 4,75-400-5,75-400-5-6.txt,1800.01,75,78,52875,53655,228300,27064
Dataset 4,100-400-3,100-400-3-2.txt,1800.01,99,102,42300,42823,190900,21913
Dataset 4,100-500-7,100-500-7-4.txt,1800.01,100,101,98700,99787,430100,3430
Dataset 4,100-400-3,100-400-3-7.txt,1800.03,99,103,42300,42823,191700,31781
Dataset 4,75-400-5,75-400-5-7.txt,1800.04,76,85,52875,53655,228150,34019
Dataset 4,75-400-7,75-400-7-5.txt,1800.01,76,78,74025,75087,314925,15738
Dataset 4,100-400-3,100-400-3-3.txt,1800.01,98,113,42300,42823,192200,27635
Dataset 4,100-500-7,100-500-7-5.txt,1800.01,99,104,98000,99080,428800,2557
Dataset 4,75-400-5,75-400-5-8.txt,360.494,75,75,52875,53655,229050,3597
Dataset 4,100-500-5,100-500-5-3.txt,835.944,100,100,70500,71305,314600,2345
Dataset 4,100-400-3,100-400-3-4.txt,1800.03,99,105,42300,42823,191300,21230
Dataset 4,50-500-7,50-500-7-2.txt,278.805,52,52,49350,50387,208300,2523
Dataset 4,100-400-3,100-400-3-8.txt,1800,99,112,42300,42823,191800,24494
Dataset 4,100-500-7,100-500-7-6.txt,1800.02,99,112,98700,99787,430800,3026
Dataset 4,50-500-5,50-500-5-10.txt,6.22418,51,51,35250,36005,150950,1
Dataset 4,100-500-5,100-500-5-4.txt,1800.02,99,102,70500,71305,314800,4925
Dataset 4,50-500-5,50-500-5-2.txt,63.8243,51,51,35000,35750,149500,870
Dataset 4,50-500-7,50-500-7-3.txt,115.304,53,53,49350,50387,208250,635
Dataset 4,100-400-3,100-400-3-9.txt,1800.01,98,108,42300,42823,191600,22619
Dataset 4,100-500-7,100-500-7-7.txt,1800.02,101,109,98700,99787,430700,2959
Dataset 4,50-500-5,50-500-5-3.txt,174.734,52,52,35250,36005,151000,2974
Dataset 4,50-500-7,50-500-7-4.txt,56.5205,52,52,49350,50387,207950,519
Dataset 4,100-500-5,100-500-5-5.txt,1800.01,99,110,70500,71305,312200,5959
Dataset 4,50-500-5,50-500-5-4.txt,110.316,51,51,35250,36005,150500,809
Dataset 4,50-500-7,50-500-7-5.txt,27.1835,52,52,49350,50387,208000,52
Dataset 4,100-500-7,100-500-7-1.txt,1800.14,101,115,98700,99787,431700,3614
Dataset 4,100-500-7,100-500-7-8.txt,1800.26,99,117,98700,99787,431000,2775
Dataset 4,100-500-5,100-500-5-6.txt,1800.01,99,108,70500,71305,313600,9931
Dataset 4,50-500-5,50-500-5-5.txt,632.473,50,50,35250,36005,151000,50332
Dataset 4,50-500-7,50-500-7-6.txt,15.3286,52,52,49350,50387,208400,28
Dataset 4,50-500-5,50-500-5-6.txt,8.36059,52,52,35250,36005,150900,28
Dataset 4,100-500-7,100-500-7-10.txt,1800.01,100,114,98700,99787,430600,3942
Dataset 4,100-500-7,100-500-7-9.txt,1800.01,100,121,98700,99787,431100,2039
Dataset 4,100-500-5,100-500-5-7.txt,1800.05,100,101,70500,71305,313600,56036
Dataset 4,50-500-7,50-500-7-7.txt,48.4054,52,52,49350,50387,208050,541
Dataset 4,50-500-5,50-500-5-7.txt,120.89,51,51,35250,36005,151100,1657
Dataset 4,100-500-7,100-500-7-2.txt,1800.01,100,110,98700,99787,429900,2097
Dataset 4,100-500-5,100-500-5-1.txt,1800.02,100,113,70500,71305,313900,4529
Dataset 4,100-500-5,100-500-5-8.txt,1800.02,99,106,70500,71305,312800,6444
Dataset 4,50-500-5,50-500-5-8.txt,691.901,50,50,35250,36005,151000,16886
Dataset 4,50-500-7,50-500-7-8.txt,25.5009,51,51,49350,50387,208400,82
Dataset 4,100-500-7,100-500-7-3.txt,1800.02,100,101,98700,99787,430900,4986
Dataset 4,100-500-5,100-500-5-10.txt,1800.01,99,101,70500,71305,315300,6471
Dataset 4,50-500-5,50-500-5-9.txt,7.16743,52,52,35250,36005,151100,1
