Dataset 1,100-12,100-12-4.txt,4037,12213,1800.06,120,1.00E+100,1221300,403979,3675800,0
Dataset 1,90-10,90-10-1.txt,2514,6928,1800.07,99,106,623520,226478,1841670,1
Dataset 1,90-10,90-10-8.txt,2194,6076,683.152,98,98,546840,197655,1620990,1
Dataset 1,100-10,100-10-4.txt,2564,7182,1222.75,110,110,718200,256619,2129000,1
Dataset 1,100-12,100-12-1.txt,4122,12527,1800.03,118,1.00E+100,1252700,412485,3782200,0
Dataset 1,90-10,90-10-10.txt,2410,6642,1800.03,104,1.00E+100,597780,217111,1764540,1
Dataset 1,90-10,90-10-9.txt,2284,6396,1800.08,102,103,575640,205758,1709640,1
Dataset 1,100-10,100-10-5.txt,2573,7178,1322.33,111,111,717800,257520,2127700,1
Dataset 1,100-8,100-8-6.txt,1665,3993,520.187,105,105,399300,166688,1139900,1
Dataset 1,100-12,100-12-5.txt,3806,11599,1800.04,112,1.00E+100,1159900,380856,3495900,0
Dataset 1,100-8,100-8-7.txt,1523,3946,441.752,109,109,394600,152477,1160700,1
Dataset 1,90-10,90-10-2.txt,2315,6179,1288.67,101,101,556110,208546,1629900,1
Dataset 1,100-8,100-8-1.txt,1551,3803,1800.06,107,108,380300,155279,1096000,1
Dataset 1,100-8,100-8-10.txt,1508,3758,1333.64,104,104,375800,150968,1087900,1
Dataset 1,100-8,100-8-8.txt,1616,3832,1638.46,107,107,383200,161785,1094600,1
Dataset 1,100-12,100-12-10.txt,3888,11846,1800.04,116,1.00E+100,1184600,389071,3576200,0
Dataset 1,100-8,100-8-2.txt,1626,3842,589.892,110,110,384200,162787,1094500,1
Dataset 1,90-10,90-10-3.txt,2324,6460,1800.19,101,109,581400,209365,1723680,1
Dataset 1,100-12,100-12-6.txt,3959,12349,1800.02,122,1.00E+100,1234900,396176,3747800,0
Dataset 1,100-8,100-8-3.txt,1544,3797,714.724,109,109,379700,154576,1096300,1
Dataset 1,100-8,100-8-9.txt,1612,3922,1800.03,112,113,392200,161390,1127600,1
Dataset 1,100-8,100-8-4.txt,1503,3653,569.618,106,106,365300,150477,1050800,1
Dataset 1,100-8,100-8-5.txt,1592,3881,533.668,111,111,388100,159388,1119200,1
Dataset 1,90-12,90-12-2.txt,3398,10591,1800.01,106,1.00E+100,953190,306058,2888100,0
Dataset 1,90-12,90-12-8.txt,3556,10995,1800.02,108,1.00E+100,989550,320288,2990250,0
Dataset 1,100-12,100-12-7.txt,3819,11868,1800.02,116,1.00E+100,1186800,382170,3607100,0
Dataset 1,90-12,90-12-1.txt,3455,10813,1800.02,109,1.00E+100,973170,311195,2961540,0
Dataset 1,80-10,80-10-4.txt,2039,5613,1800.04,87,88,449040,163293,1327600,1
Dataset 1,70-10,70-10-1.txt,1838,5084,564.498,78,78,355880,128819,1053500,1
Dataset 1,70-10,70-10-10.txt,1928,5194,532.181,82,82,363580,135129,1069320,1
Dataset 1,80-10,80-10-5.txt,2183,5945,643.455,97,97,475600,174830,1404320,1
Dataset 1,70-10,70-10-2.txt,1784,5075,438.548,81,81,355250,125029,1057490,1
Dataset 1,90-12,90-12-3.txt,3554,11282,1800.02,110,1.00E+100,1015380,320108,3103380,0
Dataset 1,90-12,90-12-9.txt,3630,11023,1800.01,106,1.00E+100,992070,326953,2989350,0
Dataset 1,90-12,90-12-10.txt,3483,10560,1801.91,107,124,950400,313714,2865330,1
Dataset 1,70-10,70-10-3.txt,1812,5176,814.355,78,78,362320,126998,1083670,1
Dataset 1,80-10,80-10-6.txt,2020,5617,1800.01,91,1.00E+100,449360,161773,1334640,1
Dataset 1,70-10,70-10-4.txt,1826,5180,736.57,79,79,362600,127981,1082760,1
Dataset 1,70-10,70-10-6.txt,1953,5241,703.211,78,78,366870,136874,1073380,1
Dataset 1,80-10,80-10-7.txt,2196,5864,471.83,91,91,469120,175867,1375440,1
Dataset 1,80-10,80-10-1.txt,2107,5705,1800.04,88,89,456400,168743,1343920,1
Dataset 1,70-10,70-10-5.txt,2029,5736,439.173,80,80,401520,142209,1195950,1
Dataset 1,70-10,70-10-7.txt,1654,4865,706.989,81,81,340550,115927,1028370,1
Dataset 1,90-12,90-12-4.txt,3402,10601,1800.02,103,1.00E+100,954090,306414,2892240,0
Dataset 1,80-10,80-10-8.txt,2060,5558,1800.07,90,91,444640,164979,1308400,1
Dataset 1,70-10,70-10-8.txt,1691,4528,1800.03,80,81,316960,118520,931700,1
Dataset 1,70-12,70-12-2.txt,2725,8267,978.236,84,84,578690,190938,1742230,1
Dataset 1,80-10,80-10-10.txt,2110,6023,1800.04,90,92,481840,168983,1441600,1
Dataset 1,80-10,80-10-9.txt,2103,5996,1800.05,85,86,479680,168418,1431520,1
Dataset 1,70-10,70-10-9.txt,1790,4946,994.232,80,80,346220,125460,1026200,1
Dataset 1,90-12,90-12-5.txt,3604,10802,1800.02,106,1.00E+100,972180,324611,2912580,0
Dataset 1,70-12,70-12-3.txt,2789,8467,735.432,79,79,592690,195427,1788850,1
Dataset 1,80-10,80-10-2.txt,2215,6285,1800.04,89,90,502800,177393,1497120,1
Dataset 1,70-12,70-12-8.txt,2834,8745,1800,81,1.00E+100,612150,198574,1851010,1
Dataset 1,70-12,70-12-1.txt,2598,8100,843.738,78,78,567000,182042,1719970,1
Dataset 1,80-10,80-10-3.txt,2040,5834,1800.04,84,86,466720,163373,1395200,1
Dataset 1,90-12,90-12-6.txt,3506,10893,1800.08,108,1.00E+100,980370,315784,2975670,0
Dataset 1,70-12,70-12-4.txt,2783,8618,934.187,81,81,603260,195005,1832320,1
Dataset 1,70-12,70-12-10.txt,2898,8664,784.38,83,83,606480,203063,1818460,1
Dataset 1,70-12,70-12-9.txt,2742,8629,1800.01,79,1.00E+100,604030,192126,1835610,0
Dataset 1,70-12,70-12-5.txt,2604,8135,1640.34,79,79,569450,182461,1731940,1
Dataset 1,80-12,80-12-4.txt,2935,9231,1600.04,94,94,738480,235005,2246480,1
Dataset 1,90-12,90-12-7.txt,3452,10627,1800.01,109,1.00E+100,956430,310926,2899710,0
Dataset 1,80-12,80-12-1.txt,3025,9233,1277.52,94,94,738640,242211,2231760,1
Dataset 1,70-12,70-12-6.txt,2679,8135,1800.04,81,1.00E+100,569450,187718,1720110,1
Dataset 1,80-12,80-12-5.txt,3136,9413,1800,93,1.00E+100,753040,251096,2257920,1
Dataset 1,70-12,70-12-7.txt,2795,8574,1028.52,84,84,600180,195844,1811040,1
Dataset 1,80-12,80-12-10.txt,3021,9423,1800.01,91,1.00E+100,753840,241890,2295120,0
Dataset 1,80-12,80-12-6.txt,3129,9699,1213.74,92,92,775920,250542,2354080,1
Dataset 1,80-12,80-12-2.txt,3362,10123,1664.73,97,97,809840,269192,2430320,1
Dataset 1,80-12,80-12-7.txt,3107,9704,1427.16,88,88,776320,248771,2358160,1
Dataset 1,80-12,80-12-3.txt,3179,10128,1800.15,102,104,810240,254551,2477520,1
Dataset 1,80-12,80-12-8.txt,3352,10048,1800.14,96,99,803840,268395,2415280,1
Dataset 1,80-12,80-12-9.txt,3102,9724,1800.06,98,109,777920,248376,2363920,1
Dataset 2,120-2,120-2-1.txt,18102,36046,294.652,50,50,2126714,1068116,5706598,1
Dataset 2,120-2,120-2-10.txt,16983,34541,459.332,48,48,2003378,985106,5398060,1
Dataset 2,120-2,120-2-2.txt,16837,33418,248.782,52,52,2005080,1010316,5373960,1
Dataset 2,120-2,120-2-3.txt,17651,34729,1659.74,50,50,2083740,1059158,5571900,1
Dataset 2,120-2,120-2-4.txt,18594,38274,622.452,47,47,2181618,1059957,5925321,1
Dataset 2,120-2,120-2-5.txt,16277,30512,152.663,52,52,1922256,1025545,5056191,1
Dataset 2,120-2,120-2-6.txt,17995,36037,1806.86,48,50,2090146,1043808,5617184,1
Dataset 2,120-2,120-2-7.txt,18834,39200,535.194,48,48,2195200,1054806,5955432,1
Dataset 2,120-2,120-2-8.txt,18875,38221,426.887,48,48,2178597,1075977,5863533,1
Dataset 2,120-2,120-2-9.txt,17698,35148,405.388,48,48,2003436,1008882,5363814,1
Dataset 2,600-2,600-2-1.txt,46842,115058,1800.91,0,1.00E+100,33827052,13771772,96073320,0
Dataset 2,600-2,600-2-10.txt,46556,112070,1800.32,0,1.00E+100,33508930,13920466,94762967,0
Dataset 2,600-2,600-2-2.txt,45826,109930,1800.53,3,1.00E+100,32429350,13518890,91465340,0
Dataset 2,600-2,600-2-3.txt,46243,113904,1800.88,0,1.00E+100,33829488,13734391,96123456,0
Dataset 2,600-2,600-2-4.txt,48565,113176,1800.32,1,1.00E+100,34745032,14909689,97461448,0
Dataset 2,600-2,600-2-5.txt,47978,113526,1800.32,1,1.00E+100,34284852,14489586,96583224,0
Dataset 2,600-2,600-2-6.txt,47715,114573,1800.71,0,1.00E+100,34486473,14362444,97449051,0
Dataset 2,600-2,600-2-7.txt,46932,115032,1800.35,1,1.00E+100,34394568,14032894,97539481,0
Dataset 2,600-2,600-2-8.txt,47319,114695,1800.69,1,1.00E+100,33490940,13817374,94728304,0
Dataset 2,600-2,600-2-9.txt,48164,116560,1800.82,1,1.00E+100,34734880,14353102,98108156,0
Dataset 2,700-2,700-2-1.txt,48389,116445,1801.39,1,1.00E+100,41221530,17129939,116385642,0
Dataset 2,700-2,700-2-10.txt,49219,122013,1806.45,1,1.00E+100,42826563,17276102,121818762,0
Dataset 2,700-2,700-2-2.txt,49180,121611,1800.4,0,1.00E+100,42077406,17016514,119703890,0
Dataset 2,700-2,700-2-3.txt,48938,120687,1800.57,0,1.00E+100,42481824,17226410,120501216,0
Dataset 2,700-2,700-2-4.txt,48556,120613,1800.4,0,1.00E+100,41249646,16606385,117198270,0
Dataset 2,700-2,700-2-5.txt,49034,119501,1800.39,0,1.00E+100,41705849,17113100,118158836,0
Dataset 2,700-2,700-2-6.txt,48528,121496,1800.99,0,1.00E+100,41916120,16742391,119592180,0
Dataset 2,700-2,700-2-7.txt,48933,116514,1800.4,2,1.00E+100,42644124,17909712,120064836,0
Dataset 2,700-2,700-2-8.txt,48315,122176,1806.53,0,1.00E+100,42150720,16668904,120465375,0
Dataset 2,700-2,700-2-9.txt,50402,123164,1800.51,0,1.00E+100,43723220,17892948,123843880,0
Dataset 2,250-2,250-2-1.txt,27478,62323,1800.02,98,1.00E+100,7478760,3297502,20797440,1
Dataset 2,250-2,250-2-10.txt,33293,71954,1951.82,102,1.00E+100,8994250,4161789,24737500,1
Dataset 2,250-2,250-2-2.txt,29658,65180,1800.11,101,1.00E+100,8082320,3677742,22311320,1
Dataset 2,250-2,250-2-3.txt,30010,62831,1800.38,104,1.00E+100,8042368,3841436,21864960,1
Dataset 2,250-2,250-2-4.txt,30582,66069,1800.01,102,1.00E+100,8192556,3792326,22459376,1
Dataset 2,250-2,250-2-5.txt,31958,69638,1899.91,102,1.00E+100,8704750,3994913,23930625,1
Dataset 2,250-2,250-2-6.txt,33085,72325,1940.24,101,1.00E+100,8968300,4102705,24706752,1
Dataset 2,250-2,250-2-7.txt,31793,69145,1938.46,103,105,8781415,4037870,24184991,1
Dataset 2,250-2,250-2-8.txt,30515,67025,1800.02,100,1.00E+100,8244075,3753500,22783536,1
Dataset 2,250-2,250-2-9.txt,31439,69354,1853.94,101,1.00E+100,8599896,3898593,23861444,1
Dataset 2,500-2,500-2-1.txt,46065,107641,1800.62,2,1.00E+100,26802609,11470406,74920116,0
Dataset 2,500-2,500-2-10.txt,44481,104833,1800.5,197,1.00E+100,25579252,10853580,71851900,0
Dataset 2,500-2,500-2-2.txt,44135,106107,1800.55,2,1.00E+100,25571787,10636747,72184561,0
Dataset 2,500-2,500-2-3.txt,44734,104718,1800.73,1,1.00E+100,26388936,11273184,74084976,0
Dataset 2,500-2,500-2-4.txt,45872,106420,1800.8,2,1.00E+100,26817840,11559965,75002256,0
Dataset 2,500-2,500-2-5.txt,46079,110590,1800.39,0,1.00E+100,27315730,11381735,76979032,0
Dataset 2,500-2,500-2-6.txt,44279,103234,1800.6,202,1.00E+100,25808500,11069965,72162500,0
Dataset 2,500-2,500-2-7.txt,45897,109409,1800.58,0,1.00E+100,26914614,11290879,75939708,0
Dataset 2,500-2,500-2-8.txt,45779,108818,1801.03,1,1.00E+100,26878046,11307633,75760087,0
Dataset 2,500-2,500-2-9.txt,43170,101765,1800.09,203,1.00E+100,25543015,10835880,71755378,0
Dataset 3,15-100-2,15-100-2-1.txt,2552,33012,510.164,14,14,495180,38300,1610355,1
Dataset 3,15-100-2,15-100-2-10.txt,2566,35726,72.902,14,14,535890,38510,1744245,1
Dataset 3,15-100-2,15-100-2-2.txt,2492,33988,154.056,14,14,509820,37400,1661355,1
Dataset 3,15-100-2,15-100-2-3.txt,2581,36401,466.613,13,13,546015,38735,1777170,1
Dataset 3,15-100-2,15-100-2-4.txt,2542,35220,839.317,13,13,528300,38150,1719465,4
Dataset 3,15-100-2,15-100-2-5.txt,2560,33476,64.8842,14,14,502140,38420,1633755,1
Dataset 3,15-100-2,15-100-2-6.txt,2554,32362,95.9276,14,14,485430,38330,1566255,1
Dataset 3,15-100-2,15-100-2-7.txt,2551,33903,439.739,13,13,508545,38285,1652940,1
Dataset 3,15-100-2,15-100-2-8.txt,2560,36142,588.823,14,14,542130,38420,1765005,1
Dataset 3,15-100-2,15-100-2-9.txt,2537,35199,73.8645,14,14,527985,38075,1725735,1
Dataset 3,10-100-6,10-100-6-1.txt,8488,49261,1800.01,12,1.00E+100,492610,84935,1573800,9
Dataset 3,10-100-6,10-100-6-10.txt,9323,51259,1800,12,1.00E+100,512590,93290,1628380,7
Dataset 3,10-100-6,10-100-6-2.txt,8985,48337,1800.04,11,18,483370,89907,1528190,10
Dataset 3,10-100-6,10-100-6-3.txt,9019,49131,1800.01,13,1.00E+100,491310,90248,1554520,9
Dataset 3,10-100-6,10-100-6-4.txt,8863,50621,1800,12,1.00E+100,506210,88687,1601610,6
Dataset 3,10-100-6,10-100-6-5.txt,8864,52387,1800.01,12,1.00E+100,523870,88697,1680360,6
Dataset 3,10-100-6,10-100-6-6.txt,8425,47243,1800.03,11,1.00E+100,472430,84304,1504440,12
Dataset 3,10-100-6,10-100-6-7.txt,8327,48493,1800,12,1.00E+100,484930,83324,1542640,12
Dataset 3,10-100-6,10-100-6-8.txt,8229,47803,1800.06,12,1.00E+100,478030,82344,1523360,13
Dataset 3,10-100-6,10-100-6-9.txt,8256,50108,1800.01,12,1.00E+100,501080,82614,1602780,9
Dataset 3,10-100-4,10-100-4-1.txt,5667,39817,1800,11,1.00E+100,398170,56709,1287930,84
Dataset 3,10-100-4,10-100-4-10.txt,5954,40240,1271.83,10,10,402400,59580,1286740,92
Dataset 3,10-100-4,10-100-4-2.txt,5794,43632,1800,10,1.00E+100,436320,57980,1426530,87
Dataset 3,10-100-4,10-100-4-3.txt,5695,40436,1800.17,10,11,404360,56989,1306950,108
Dataset 3,10-100-4,10-100-4-4.txt,5883,42311,1800.04,11,13,423110,58870,1370770,153
Dataset 3,10-100-4,10-100-4-5.txt,5619,41289,1806.58,10,11,412890,56229,1334380,219
Dataset 3,10-100-4,10-100-4-6.txt,5988,40402,1800.04,10,14,404020,59920,1281590,184
Dataset 3,10-100-4,10-100-4-7.txt,5914,42598,1800.09,11,14,425980,59180,1368120,327
Dataset 3,10-100-4,10-100-4-8.txt,5694,41880,1800,11,1.00E+100,418800,56979,1358360,125
Dataset 3,10-100-4,10-100-4-9.txt,5914,45271,1800.02,11,1.00E+100,452710,59180,1465690,203
Dataset 3,10-100-2,10-100-2-1.txt,2494,28004,68.3019,9,9,280040,24960,902950,1
Dataset 3,10-100-2,10-100-2-10.txt,2495,25935,209.519,10,10,259350,24970,830020,1
Dataset 3,10-100-2,10-100-2-2.txt,2440,25272,49.9613,10,10,252720,24420,813640,1
Dataset 3,10-100-2,10-100-2-3.txt,2483,26203,99.176,9,9,262030,24850,835520,1
Dataset 3,10-100-2,10-100-2-4.txt,2469,27403,606.344,9,9,274030,24710,886130,1
Dataset 3,10-100-2,10-100-2-5.txt,2477,28341,48.276,10,10,283410,24790,917240,1
Dataset 3,10-100-2,10-100-2-6.txt,2515,27857,407.736,9,9,278570,25170,896660,1
Dataset 3,10-100-2,10-100-2-7.txt,2436,27430,171.392,9,9,274300,24380,889270,1
Dataset 3,10-100-2,10-100-2-8.txt,2509,28611,190.792,10,10,286110,25110,928660,1
Dataset 3,10-100-2,10-100-2-9.txt,2486,27172,137.952,10,10,271720,24880,873590,1
Dataset 3,15-100-4,15-100-4-1.txt,5982,52170,1800.01,14,1.00E+100,782550,89770,2539635,7
Dataset 3,15-100-4,15-100-4-10.txt,5948,59798,1800.1,15,16,896970,89260,2964615,1
Dataset 3,15-100-4,15-100-4-2.txt,6024,60772,1800.02,14,1.00E+100,911580,90400,3027345,4
Dataset 3,15-100-4,15-100-4-3.txt,6006,55622,1800.01,15,1.00E+100,834330,90130,2733735,28
Dataset 3,15-100-4,15-100-4-4.txt,5985,55427,1800.01,15,1.00E+100,831405,89815,2726055,43
Dataset 3,15-100-4,15-100-4-5.txt,6010,59738,1800.01,15,1.00E+100,896070,90190,2967480,9
Dataset 3,15-100-4,15-100-4-6.txt,5967,58031,1800,15,1.00E+100,870465,89545,2881245,6
Dataset 3,15-100-4,15-100-4-7.txt,5925,52578,1800.04,14,1.00E+100,788670,88915,2601090,18
Dataset 3,15-100-4,15-100-4-8.txt,5974,60906,1800.03,15,1.00E+100,913590,89650,3027915,1
Dataset 3,15-100-4,15-100-4-9.txt,5978,59978,1800.02,14,1.00E+100,899670,89710,2991045,1
Dataset 3,10-100-8,10-100-8-1.txt,11250,54732,1800.05,13,17,547320,112574,1713300,7
Dataset 3,10-100-8,10-100-8-10.txt,10941,55809,1800.05,13,17,558090,109481,1763840,5
Dataset 3,10-100-8,10-100-8-2.txt,10186,54386,1800.01,13,1.00E+100,543860,101929,1719690,8
Dataset 3,10-100-8,10-100-8-3.txt,11191,52194,1801.73,12,1.00E+100,521940,111981,1625610,2
Dataset 3,10-100-8,10-100-8-4.txt,10541,58045,1800.05,12,16,580450,105478,1851900,10
Dataset 3,10-100-8,10-100-8-5.txt,11283,54289,156.629,11,11,542890,112903,1693040,1
Dataset 3,10-100-8,10-100-8-6.txt,10805,55576,1800,14,1.00E+100,555760,108120,1755280,1
Dataset 3,10-100-8,10-100-8-7.txt,11805,56929,403.826,13,13,569290,118123,1780530,1
Dataset 3,10-100-8,10-100-8-8.txt,11118,54803,662.315,11,11,548030,111250,1721790,1
Dataset 3,10-100-8,10-100-8-9.txt,11065,57003,1800.05,13,14,570030,110720,1799100,1
Dataset 3,15-100-6,15-100-6-1.txt,9208,67272,1800,16,1.00E+100,1009080,138178,3278865,1
Dataset 3,15-100-6,15-100-6-10.txt,9481,70487,1800.01,16,1.00E+100,1057305,142275,3438315,1
Dataset 3,15-100-6,15-100-6-2.txt,9406,70440,1800.1,16,22,1056600,141150,3461430,1
Dataset 3,15-100-6,15-100-6-3.txt,9456,70378,1800.01,16,1.00E+100,1055670,141900,3453360,1
Dataset 3,15-100-6,15-100-6-4.txt,8999,71341,1800.02,16,1.00E+100,1070115,135042,3527565,1
Dataset 3,15-100-6,15-100-6-5.txt,9099,69607,1800.04,16,1.00E+100,1044105,136542,3413970,1
Dataset 3,15-100-6,15-100-6-6.txt,9188,68196,1800,15,1.00E+100,1022940,137879,3323715,1
Dataset 3,15-100-6,15-100-6-7.txt,9328,68708,1800.08,14,19,1030620,139979,3348030,1
Dataset 3,15-100-6,15-100-6-8.txt,9405,74087,1800.01,16,1.00E+100,1111305,141135,3658725,1
Dataset 3,15-100-6,15-100-6-9.txt,9450,66690,1800.02,17,1.00E+100,1000350,141810,3237405,1
Dataset 3,15-100-8,15-100-8-1.txt,12122,75000,1800.02,16,1.00E+100,1125000,181905,3608550,1
Dataset 3,15-100-8,15-100-8-10.txt,12182,77518,1803.28,16,1.00E+100,1162770,182806,3748260,1
Dataset 3,15-100-8,15-100-8-2.txt,12411,80055,1800.01,17,1.00E+100,1200825,186242,3881940,1
Dataset 3,15-100-8,15-100-8-3.txt,12162,76275,1800.05,16,1.00E+100,1144125,182505,3682455,1
Dataset 3,15-100-8,15-100-8-4.txt,12288,78261,1800,16,1.00E+100,1173915,184397,3794370,1
Dataset 3,15-100-8,15-100-8-5.txt,12427,75805,1800.05,16,1.00E+100,1137075,186482,3655950,1
Dataset 3,15-100-8,15-100-8-6.txt,12588,76102,1800.01,16,1.00E+100,1141530,188898,3644670,1
Dataset 3,15-100-8,15-100-8-7.txt,11406,75970,1800,17,1.00E+100,1139550,171162,3696975,1
Dataset 3,15-100-8,15-100-8-8.txt,12244,75784,1800.02,17,1.00E+100,1136760,183736,3666195,1
Dataset 3,15-100-8,15-100-8-9.txt,12368,78380,1800.03,17,1.00E+100,1175700,185597,3791160,1
Dataset 4,75-400-5,75-400-5-1.txt,143748,401060,1800.7,4,1.00E+100,30079500,10781340,87690750,0
Dataset 4,75-400-5,75-400-5-10.txt,153937,426735,1800.58,1,1.00E+100,32005125,11545532,93618825,0
Dataset 4,75-400-5,75-400-5-2.txt,147677,400049,1800.97,4,1.00E+100,30003675,11076021,87319950,0
Dataset 4,75-400-5,75-400-5-3.txt,150324,410433,1801.18,3,1.00E+100,30782475,11274550,89840925,0
Dataset 4,75-400-5,75-400-5-4.txt,149344,413639,1800.84,3,1.00E+100,31022925,11201052,90527475,0
Dataset 4,75-400-5,75-400-5-5.txt,144281,395669,1800.8,4,1.00E+100,29675175,10821323,86305875,0
Dataset 4,75-400-5,75-400-5-6.txt,143469,399537,1800.76,4,1.00E+100,29965275,10760414,87663375,0
Dataset 4,75-400-5,75-400-5-7.txt,136863,376282,1800.86,2,1.00E+100,28221150,10264962,82004250,0
Dataset 4,75-400-5,75-400-5-8.txt,148141,423546,1809.97,4,1.00E+100,31765950,11110824,92859150,0
Dataset 4,75-400-5,75-400-5-9.txt,141121,406895,1803.93,5,1.00E+100,30517125,10584309,89874150,0
Dataset 4,75-500-5,75-500-5-1.txt,222679,680284,1803.13,4,1.00E+100,51021300,16701213,150954300,0
Dataset 4,75-500-5,75-500-5-10.txt,216986,660732,1804.87,5,1.00E+100,49554900,16274233,146441025,0
Dataset 4,75-500-5,75-500-5-2.txt,224128,680368,1802.81,5,1.00E+100,51027600,16809886,151285500,0
Dataset 4,75-500-5,75-500-5-3.txt,226312,671950,1802.48,4,1.00E+100,50396250,16973696,148334400,0
Dataset 4,75-500-5,75-500-5-4.txt,214422,677620,1801.04,3,1.00E+100,50821500,16081927,151396425,0
Dataset 4,75-500-5,75-500-5-5.txt,217160,665487,1802,3,1.00E+100,49911525,16287282,148109025,0
Dataset 4,75-500-5,75-500-5-6.txt,225744,691722,1806.97,4,1.00E+100,51879150,16931091,153729900,0
Dataset 4,75-500-5,75-500-5-7.txt,217027,673093,1801.36,5,1.00E+100,50481975,16277306,150014850,0
Dataset 4,75-500-5,75-500-5-8.txt,221844,680246,1801.07,3,1.00E+100,51018450,16638590,151113150,0
Dataset 4,75-500-5,75-500-5-9.txt,217400,662309,1801.57,2,1.00E+100,49673175,16305287,146865750,0
Dataset 4,50-400-5,50-400-5-1.txt,101837,264309,1800.17,4,1.00E+100,13215450,5092031,37959600,0
Dataset 4,50-400-5,50-400-5-10.txt,106703,277652,1800.17,4,1.00E+100,13882600,5335338,39843150,0
Dataset 4,50-400-5,50-400-5-2.txt,105938,282079,1800.52,5,1.00E+100,14103950,5297083,40693350,0
Dataset 4,50-400-5,50-400-5-3.txt,103764,271959,1800.58,4,1.00E+100,13597950,5188383,38940700,0
