Dataset 1,100-10,100-10-8.txt,11.1659,114,114,34800,35248,153600,1
Dataset 1,100-12,100-12-3.txt,15.2439,119,119,39900,40399,177000,1
Dataset 1,100-12,100-12-9.txt,13.5574,122,122,42200,42722,187300,1
Dataset 1,90-10,90-10-6.txt,16.3398,102,102,26550,26935,117900,1
Dataset 1,100-10,100-10-3.txt,25.8217,110,110,33200,33632,148300,1
Dataset 1,100-10,100-10-9.txt,17.0439,114,114,33300,33733,147900,1
Dataset 1,90-10,90-10-7.txt,7.83,99,99,26910,27299,119430,1
Dataset 1,100-12,100-12-4.txt,11.902,120,120,40900,41409,181100,1
Dataset 1,90-10,90-10-1.txt,15.5351,99,99,28800,29210,126990,1
Dataset 1,90-10,90-10-8.txt,9.7901,98,98,27180,27572,120510,1
Dataset 1,100-10,100-10-4.txt,12.983,110,110,34000,34440,151700,1
Dataset 1,100-12,100-12-1.txt,21.2743,118,118,41700,42217,184200,1
Dataset 1,90-10,90-10-10.txt,11.4564,104,104,28170,28573,124110,1
Dataset 1,90-10,90-10-9.txt,9.74663,102,102,27450,27845,122130,1
Dataset 1,100-10,100-10-5.txt,21.3593,111,111,33600,34036,149700,1
Dataset 1,100-8,100-8-6.txt,10.6309,105,105,26600,26966,117700,1
Dataset 1,100-12,100-12-5.txt,31.8014,112,112,39300,39793,176100,1
Dataset 1,100-8,100-8-7.txt,13.5378,109,109,28400,28784,126400,1
Dataset 1,90-10,90-10-2.txt,10.1425,101,101,26100,26480,116190,1
Dataset 1,100-8,100-8-1.txt,10.5091,107,107,26900,27269,119200,1
Dataset 1,100-8,100-8-8.txt,5.39078,107,107,27200,27572,120400,0
Dataset 1,100-8,100-8-10.txt,15.0557,104,104,26900,27269,121000,1
Dataset 1,100-12,100-12-10.txt,16.079,116,116,40200,40702,177900,1
Dataset 1,100-8,100-8-2.txt,6.57029,110,110,27300,27673,120600,1
Dataset 1,90-10,90-10-3.txt,9.07571,101,101,27900,28300,123300,1
Dataset 1,100-12,100-12-6.txt,20.6173,122,122,41900,42419,185500,1
Dataset 1,100-8,100-8-3.txt,8.796,109,109,27000,27370,120300,1
Dataset 1,100-8,100-8-9.txt,9.88353,112,112,28300,28683,124400,1
Dataset 1,100-8,100-8-4.txt,7.36064,106,106,27800,28178,123100,1
Dataset 1,100-8,100-8-5.txt,11.6543,111,111,27800,28178,122200,1
Dataset 1,90-12,90-12-2.txt,12.9437,106,106,33390,33851,148590,1
Dataset 1,90-12,90-12-8.txt,25.9275,108,108,33660,34124,149130,1
Dataset 1,100-12,100-12-7.txt,38.1585,116,116,41200,41712,182300,1
Dataset 1,90-12,90-12-1.txt,16.1823,109,109,33840,34306,149760,1
Dataset 1,80-10,80-10-4.txt,6.24394,87,87,20880,21221,93360,1
Dataset 1,70-10,70-10-1.txt,4.69543,78,78,16800,17110,74550,1
Dataset 1,70-10,70-10-10.txt,7.83557,82,82,16800,17110,73710,1
Dataset 1,80-10,80-10-5.txt,7.58383,97,97,22000,22355,97040,1
Dataset 1,70-10,70-10-2.txt,4.74686,81,81,16310,16613,73360,1
Dataset 1,90-12,90-12-3.txt,13.78,110,110,34470,34943,152910,1
Dataset 1,90-12,90-12-9.txt,19.5284,106,106,33480,33942,147960,1
Dataset 1,90-12,90-12-10.txt,8.94448,107,107,33120,33578,146700,1
Dataset 1,70-10,70-10-3.txt,3.59176,78,78,16870,17181,74900,1
Dataset 1,80-10,80-10-6.txt,6.07113,91,91,21200,21545,94720,1
Dataset 1,70-10,70-10-4.txt,3.44847,79,79,17220,17536,76230,1
Dataset 1,70-10,70-10-6.txt,3.16503,78,78,16450,16755,73010,1
Dataset 1,80-10,80-10-7.txt,5.75479,91,91,21280,21626,94160,0
Dataset 1,80-10,80-10-1.txt,7.61798,88,88,21200,21545,93760,1
Dataset 1,70-10,70-10-5.txt,4.72033,80,80,17920,18246,78470,1
Dataset 1,70-10,70-10-7.txt,4.21499,81,81,17150,17465,76510,1
Dataset 1,90-12,90-12-4.txt,12.9728,103,103,32850,33305,146700,1
Dataset 1,80-10,80-10-8.txt,24.4964,90,90,21040,21383,93200,18
Dataset 1,70-10,70-10-8.txt,8.42858,80,80,15890,16187,70210,1
Dataset 1,70-12,70-12-2.txt,7.74854,84,84,19810,20163,88130,1
Dataset 1,80-10,80-10-10.txt,9.87934,90,90,22240,22598,98720,1
Dataset 1,80-10,80-10-9.txt,7.42763,85,85,21920,22274,97840,1
Dataset 1,70-10,70-10-9.txt,3.72149,80,80,16730,17039,73780,1
Dataset 1,90-12,90-12-5.txt,63.9652,106,106,33660,34124,148860,30
Dataset 1,70-12,70-12-3.txt,19.923,79,79,20370,20731,89880,28
Dataset 1,80-10,80-10-2.txt,9.08498,89,89,22960,23327,101360,1
Dataset 1,70-12,70-12-8.txt,9.15225,81,81,20440,20802,91070,1
Dataset 1,70-12,70-12-1.txt,12.3284,78,78,20020,20376,89180,1
Dataset 1,80-10,80-10-3.txt,4.84346,84,84,21520,21869,96320,1
Dataset 1,90-12,90-12-6.txt,11.4946,108,108,33840,34306,150570,1
Dataset 1,70-12,70-12-4.txt,5.51147,81,81,20510,20873,90790,1
Dataset 1,70-12,70-12-10.txt,8.96461,83,83,20370,20731,89670,1
Dataset 1,70-12,70-12-9.txt,10.5206,79,79,20090,20447,89950,1
Dataset 1,70-12,70-12-5.txt,8.67439,79,79,19740,20092,87990,1
Dataset 1,80-12,80-12-4.txt,17.9623,94,94,26080,26486,116480,1
Dataset 1,90-12,90-12-7.txt,38.9984,109,109,33210,33669,146340,4
Dataset 1,80-12,80-12-1.txt,17.9276,94,94,25920,26324,115200,1
Dataset 1,70-12,70-12-6.txt,8.82697,81,81,19880,20234,88060,1
Dataset 1,80-12,80-12-5.txt,7.22712,93,93,25440,25838,113040,1
Dataset 1,70-12,70-12-7.txt,8.9621,84,84,20230,20589,89600,1
Dataset 1,80-12,80-12-10.txt,16.3636,91,91,26320,26729,117440,1
Dataset 1,80-12,80-12-6.txt,15.5125,92,92,26880,27296,118800,1
Dataset 1,80-12,80-12-2.txt,18.2762,97,97,26320,26729,116000,1
Dataset 1,80-12,80-12-7.txt,8.80352,88,88,26240,26648,117520,1
Dataset 1,80-12,80-12-3.txt,9.47937,102,102,28240,28673,123920,1
Dataset 1,80-12,80-12-8.txt,8.90619,96,96,26640,27053,116880,1
Dataset 1,80-12,80-12-9.txt,11.4653,98,98,26400,26810,117120,1
Dataset 2,120-2,120-2-1.txt,1.79184,50,50,7257,7439,35754,1
Dataset 2,120-2,120-2-3.txt,4.97914,50,50,7380,7563,36360,1
Dataset 2,120-2,120-2-6.txt,1706.57,48,48,7134,7315,35148,7611
Dataset 2,120-2,120-2-7.txt,12.3544,48,48,6888,7067,33936,10
Dataset 2,120-2,120-2-8.txt,6.90808,48,48,7011,7191,34542,28
Dataset 2,120-2,120-2-9.txt,1800,48,49,7011,7191,34542,11357
Dataset 2,600-2,600-2-2.txt,1800.02,238,244,177885,178783,886770,49
Dataset 2,120-2,120-2-10.txt,1800,48,49,7134,7315,35148,8238
Dataset 2,120-2,120-2-4.txt,1800,47,48,7011,7191,34542,14409
Dataset 2,600-2,600-2-5.txt,1800.03,244,251,182106,183011,907812,1
Dataset 2,600-2,600-2-1.txt,1800.78,238,244,177282,178179,883764,20
Dataset 2,600-2,600-2-3.txt,1800.36,239,245,179091,179991,892782,6
Dataset 2,120-2,120-2-2.txt,1800.01,51,52,7380,7563,36360,4022
Dataset 2,120-2,120-2-5.txt,1800,52,53,7749,7935,38178,9581
Dataset 2,600-2,600-2-6.txt,1801.21,243,248,181503,182407,904806,16
Dataset 2,600-2,600-2-10.txt,1800.03,241,248,180297,181199,898794,3
Dataset 2,600-2,600-2-4.txt,1800.03,247,255,185121,186031,922842,1
Dataset 2,600-2,600-2-8.txt,1800.33,235,241,176076,176971,877752,27
Dataset 2,700-2,700-2-10.txt,1800.04,283,298,246753,247807,1230606,1
Dataset 2,600-2,600-2-7.txt,1800.71,241,247,180297,181199,898794,28
Dataset 2,700-2,700-2-4.txt,1800.04,275,282,240426,241471,1199052,1
Dataset 2,700-2,700-2-7.txt,1800.04,295,303,257298,258367,1283196,1
Dataset 2,600-2,600-2-9.txt,1800.06,239,245,179694,180595,895788,1
Dataset 2,700-2,700-2-2.txt,1800.04,279,285,243238,244287,1213076,1
Dataset 2,250-2,250-2-1.txt,1800.1,98,100,30360,30733,150720,917
Dataset 2,700-2,700-2-5.txt,1800.04,281,290,245347,246399,1223594,1
Dataset 2,700-2,700-2-8.txt,1800.04,278,285,242535,243583,1209570,1
Dataset 2,700-2,700-2-1.txt,1800.04,285,290,248862,249919,1241124,1
Dataset 2,700-2,700-2-3.txt,1800.04,283,292,247456,248511,1234112,1
Dataset 2,250-2,250-2-10.txt,1800.07,102,105,31625,32003,157000,1509
Dataset 2,250-2,250-2-3.txt,1800.03,104,106,32384,32765,160768,2118
Dataset 2,700-2,700-2-6.txt,1800.03,278,284,242535,243583,1209570,4
Dataset 2,700-2,700-2-9.txt,1800.08,286,292,249565,250623,1244630,1
Dataset 2,250-2,250-2-6.txt,1800.04,101,104,31372,31749,155744,2165
Dataset 2,250-2,250-2-2.txt,1800.03,100,103,31372,31749,155744,1137
Dataset 2,250-2,250-2-4.txt,1800.01,101,103,31372,31749,155744,2391
Dataset 2,250-2,250-2-9.txt,1800.04,101,103,31372,31749,155744,1192
Dataset 2,500-2,500-2-2.txt,1800.08,195,201,121223,121967,603946,95
Dataset 2,250-2,250-2-7.txt,1800.06,103,106,32131,32511,159512,2037
Dataset 2,500-2,500-2-5.txt,1800.02,199,205,124241,124991,618982,94
Dataset 2,250-2,250-2-5.txt,1800.5,102,103,31625,32003,157000,4150
Dataset 2,500-2,500-2-1.txt,1800.4,201,207,125247,125999,623994,63
Dataset 2,500-2,500-2-3.txt,1800.13,203,207,126756,127511,631512,79
Dataset 2,250-2,250-2-8.txt,1800,100,102,31119,31495,154488,2672
Dataset 2,500-2,500-2-6.txt,1800.02,202,207,125750,126503,626500,95
Dataset 2,500-2,500-2-8.txt,1800.13,200,205,124241,124991,618982,55
Dataset 2,500-2,500-2-10.txt,1800.03,197,203,122732,123479,611464,72
Dataset 2,500-2,500-2-4.txt,1800.49,203,209,126756,127511,631512,82
Dataset 2,500-2,500-2-7.txt,1800.28,199,205,123738,124487,616476,166
Dataset 2,500-2,500-2-9.txt,1800.39,202,208,126253,127007,629006,100
Dataset 2,15-100-2,15-100-2-1.txt,0.06335,14,14,3105,3327,15435,0
Dataset 2,10-100-6,10-100-6-6.txt,0.101599,11,11,1400,1550,6820,0
Dataset 2,15-100-2,15-100-2-8.txt,0.114233,14,14,3405,3647,16935,0
Dataset 2,15-100-2,15-100-2-4.txt,0.136751,13,13,3300,3535,16410,0
Dataset 2,10-100-6,10-100-6-2.txt,0.148997,11,11,1490,1649,7270,0
Dataset 2,15-100-2,15-100-2-10.txt,0.093111,14,14,3345,3583,16635,0
Dataset 2,15-100-2,15-100-2-9.txt,0.0978739,14,14,3270,3503,16260,0
Dataset 2,10-100-6,10-100-6-3.txt,0.06691,13,13,1430,1583,6970,0
Dataset 2,15-100-2,15-100-2-5.txt,0.097841,14,14,3240,3471,16110,0
Dataset 2,15-100-2,15-100-2-2.txt,0.0734429,14,14,3090,3311,15360,0
Dataset 2,10-100-6,10-100-6-4.txt,0.168394,12,12,1450,1605,7070,0
Dataset 2,15-100-2,15-100-2-3.txt,0.139443,13,13,3375,3615,16785,0
Dataset 2,15-100-2,15-100-2-6.txt,0.166328,14,14,3120,3343,15510,0
Dataset 2,10-100-6,10-100-6-7.txt,0.368203,12,12,1480,1638,7220,1
Dataset 2,10-100-6,10-100-6-1.txt,0.30063,12,12,1480,1638,7220,1
Dataset 2,10-100-4,10-100-4-1.txt,0.064358,11,11,1390,1539,6830,0
Dataset 2,10-100-6,10-100-6-5.txt,0.136046,12,12,1540,1704,7520,0
Dataset 2,15-100-2,15-100-2-7.txt,0.13952,13,13,3180,3407,15810,0
Dataset 2,10-100-6,10-100-6-8.txt,0.116993,12,12,1400,1550,6820,0
Dataset 2,10-100-4,10-100-4-10.txt,0.0684021,10,10,1410,1561,6930,0
Dataset 2,10-100-6,10-100-6-10.txt,0.12518,12,12,1460,1616,7120,0
Dataset 2,10-100-4,10-100-4-4.txt,0.081732,11,11,1440,1594,7080,0
Dataset 2,10-100-4,10-100-4-8.txt,0.0655131,11,11,1460,1616,7180,0
Dataset 2,10-100-2,10-100-2-2.txt,0.0373352,10,10,1340,1484,6640,0
Dataset 2,10-100-6,10-100-6-9.txt,0.107993,12,12,1490,1649,7270,0
Dataset 2,10-100-4,10-100-4-5.txt,0.0544238,10,10,1390,1539,6830,0
Dataset 2,10-100-4,10-100-4-9.txt,0.072057,11,11,1520,1682,7480,0
Dataset 2,10-100-4,10-100-4-2.txt,0.0966942,10,10,1460,1616,7180,0
Dataset 2,10-100-2,10-100-2-3.txt,0.0359049,9,9,1430,1583,7090,0
Dataset 2,10-100-2,10-100-2-6.txt,0.0626349,9,9,1470,1627,7290,0
Dataset 2,10-100-2,10-100-2-4.txt,0.0287921,9,9,1410,1561,6990,0
Dataset 2,10-100-2,10-100-2-1.txt,0.0520031,9,9,1460,1616,7240,1
Dataset 2,10-100-4,10-100-4-6.txt,0.0768561,10,10,1430,1583,7030,0
Dataset 3,10-100-4,10-100-4-3.txt,0.0586679,10,10,1380,1528,6780,0
Dataset 3,10-100-2,10-100-2-7.txt,0.041522,9,9,1390,1539,6890,0
Dataset 3,10-100-2,10-100-2-5.txt,0.0474551,10,10,1440,1594,7140,0
Dataset 3,10-100-2,10-100-2-10.txt,0.0494628,10,10,1400,1550,6940,0
Dataset 3,10-100-2,10-100-2-8.txt,0.0457721,10,10,1500,1660,7440,0
Dataset 3,10-100-4,10-100-4-7.txt,0.0603919,11,11,1450,1605,7130,0
Dataset 3,10-100-2,10-100-2-9.txt,0.0308011,10,10,1430,1583,7090,0
Dataset 3,10-100-8,10-100-8-6.txt,0.0649419,14,14,1510,1671,7310,0
Dataset 3,15-100-4,15-100-4-1.txt,0.173857,14,14,3015,3231,14895,0
Dataset 3,15-100-4,15-100-4-4.txt,0.175003,15,15,3210,3439,15870,0
Dataset 3,10-100-8,10-100-8-7.txt,0.0590339,13,13,1500,1660,7260,0
Dataset 3,15-100-4,15-100-4-8.txt,0.2244,15,15,3375,3615,16695,0
Dataset 3,15-100-4,15-100-4-5.txt,0.167589,15,15,3300,3535,16320,0
Dataset 3,15-100-4,15-100-4-10.txt,0.288953,15,15,3285,3519,16245,0
Dataset 3,15-100-4,15-100-4-9.txt,0.188939,14,14,3270,3503,16170,1
Dataset 3,10-100-8,10-100-8-8.txt,0.283175,11,11,1540,1704,7460,1
Dataset 3,10-100-8,10-100-8-2.txt,0.488855,13,13,1520,1682,7360,1
Dataset 3,10-100-8,10-100-8-1.txt,0.0970321,13,13,1490,1649,7210,0
Dataset 3,10-100-8,10-100-8-9.txt,0.0747058,13,13,1590,1759,7710,0
Dataset 3,10-100-8,10-100-8-10.txt,0.084064,13,13,1530,1693,7410,0
Dataset 3,15-100-4,15-100-4-6.txt,0.298028,15,15,3270,3503,16170,0
Dataset 3,10-100-8,10-100-8-3.txt,0.183893,12,12,1450,1605,7010,1
Dataset 3,15-100-6,15-100-6-1.txt,0.267716,16,16,3195,3423,15705,0
Dataset 3,15-100-4,15-100-4-7.txt,0.204738,14,14,3030,3247,14970,0
Dataset 3,10-100-8,10-100-8-4.txt,0.256077,12,12,1620,1792,7860,1
Dataset 3,10-100-8,10-100-8-5.txt,0.0764799,11,11,1460,1616,7060,0
Dataset 3,15-100-6,15-100-6-10.txt,0.261487,16,16,3345,3583,16455,0
Dataset 3,15-100-6,15-100-6-2.txt,0.220586,16,16,3330,3567,16380,0
Dataset 3,15-100-4,15-100-4-2.txt,0.962817,14,14,3420,3663,16920,1
Dataset 3,15-100-8,15-100-8-2.txt,0.417094,17,17,3360,3599,16440,0
Dataset 3,15-100-4,15-100-4-3.txt,0.149444,15,15,3150,3375,15570,0
Dataset 3,15-100-6,15-100-6-8.txt,0.715531,16,16,3405,3647,16755,1
Dataset 3,15-100-6,15-100-6-4.txt,0.986966,16,16,3390,3631,16680,1
Dataset 3,15-100-6,15-100-6-3.txt,0.426892,16,16,3345,3583,16455,1
Dataset 3,15-100-6,15-100-6-9.txt,0.201546,17,17,3180,3407,15630,0
Dataset 3,15-100-6,15-100-6-5.txt,0.209882,16,16,3270,3503,16080,0
Dataset 3,15-100-8,15-100-8-6.txt,0.419983,16,16,3210,3439,15690,1
Dataset 3,15-100-6,15-100-6-6.txt,0.281768,15,15,3180,3407,15630,0
Dataset 3,15-100-8,15-100-8-7.txt,0.247325,17,17,3270,3503,15990,0
Dataset 3,15-100-8,15-100-8-1.txt,0.565273,16,16,3315,3551,16215,1
Dataset 3,15-100-8,15-100-8-3.txt,1.05121,16,16,3390,3631,16590,1
Dataset 3,15-100-8,15-100-8-8.txt,0.286293,17,17,3255,3487,15915,0
Dataset 3,15-100-8,15-100-8-4.txt,0.3048,16,16,3375,3615,16515,0
Dataset 3,15-100-8,15-100-8-9.txt,0.315417,17,17,3420,3663,16740,0
Dataset 3,15-100-6,15-100-6-7.txt,0.897465,14,14,3315,3551,16305,1
Dataset 3,15-100-8,15-100-8-10.txt,1.01351,16,16,3360,3599,16440,1
Dataset 3,15-100-8,15-100-8-5.txt,1.45451,16,16,3270,3503,15990,1
Dataset 4,75-400-7,75-400-7-6.txt,119.634,76,76,24375,24775,120300,28
Dataset 4,75-400-7,75-400-7-7.txt,33.4079,75,75,25575,25991,126300,1
Dataset 4,50-400-5,50-400-5-7.txt,184.398,51,51,11450,11729,56500,504
Dataset 4,75-400-5,75-400-5-1.txt,798.972,75,75,24900,25307,123375,594
Dataset 4,75-400-7,75-400-7-8.txt,724.739,76,76,25275,25687,124800,581
Dataset 4,75-400-7,75-400-7-9.txt,89.7667,78,78,25200,25611,124425,55
Dataset 4,75-500-5,75-500-5-8.txt,968.799,76,76,30975,31463,153750,521
Dataset 4,75-500-5,75-500-5-9.txt,124.717,75,75,30750,31235,152625,8
Dataset 4,50-400-5,50-400-5-1.txt,166.072,50,50,10800,11066,53250,612
Dataset 4,100-400-3,100-400-3-1.txt,582.519,99,99,44500,45045,221600,120
Dataset 4,50-400-5,50-400-5-10.txt,473.826,51,51,11100,11372,54750,2731
Dataset 4,75-400-5,75-400-5-9.txt,1800.01,75,76,25275,25687,125250,1131
Dataset 4,50-400-5,50-400-5-2.txt,124.722,52,52,11250,11525,55500,527
Dataset 4,50-400-5,50-400-5-8.txt,1800.01,51,52,10750,11015,53000,8584
Dataset 4,50-400-5,50-400-5-3.txt,576.652,51,51,11000,11270,54250,3394
Dataset 4,50-400-5,50-400-5-4.txt,37.1956,51,51,11100,11372,54750,41
Dataset 4,75-400-5,75-400-5-10.txt,1800.02,75,82,25200,25611,124875,1273
Dataset 4,50-400-5,50-400-5-9.txt,635.658,51,51,10900,11168,53750,2519
Dataset 4,50-400-5,50-400-5-5.txt,178.452,50,50,10850,11117,53500,610
Dataset 4,75-500-5,75-500-5-1.txt,1102.96,76,76,31050,31539,154125,617
Dataset 4,50-400-5,50-400-5-6.txt,271.494,50,50,10350,10607,51000,1327
Dataset 4,100-400-3,100-400-3-5.txt,228.626,99,99,43200,43732,215100,22
Dataset 4,75-400-7,75-400-7-1.txt,603.764,77,77,24375,24775,120300,585
Dataset 4,100-400-3,100-400-3-10.txt,1800.01,98,101,43900,44439,218600,491
Dataset 4,100-400-3,100-400-3-2.txt,326.216,99,99,43100,43631,214600,57
Dataset 4,75-400-5,75-400-5-2.txt,1800.02,75,78,24075,24471,119250,2231
Dataset 4,75-500-5,75-500-5-10.txt,1800.02,75,77,30300,30779,150375,808
Dataset 4,100-400-3,100-400-3-6.txt,1800.14,98,104,42500,43025,211600,495
Dataset 4,75-400-7,75-400-7-10.txt,1800.01,76,78,24750,25155,122175,1281
Dataset 4,75-400-7,75-400-7-2.txt,60.873,75,75,24000,24395,118425,1
Dataset 4,100-400-3,100-400-3-3.txt,1800.17,98,101,43700,44237,217600,573
Dataset 4,75-400-5,75-400-5-3.txt,1800.02,74,78,24750,25155,122625,1337
Dataset 4,75-500-5,75-500-5-2.txt,1800.03,75,78,30375,30855,150750,743
Dataset 4,75-500-5,75-500-5-3.txt,142.425,76,76,30225,30703,150000,39
Dataset 4,75-400-5,75-400-5-4.txt,454.33,76,76,24900,25307,123375,521
Dataset 4,100-400-3,100-400-3-7.txt,1800.08,99,100,43000,43530,214100,248
Dataset 4,75-400-7,75-400-7-3.txt,1800.01,75,76,25350,25763,125175,1225
Dataset 4,100-400-3,100-400-3-4.txt,1800.09,99,101,44000,44540,219100,436
Dataset 4,75-400-7,75-400-7-4.txt,701.573,77,77,24600,25003,121425,596
Dataset 4,75-500-5,75-500-5-4.txt,1133.12,75,75,30975,31463,153750,546
Dataset 4,75-500-5,75-500-5-5.txt,151.773,76,76,30450,30931,151125,12
Dataset 4,75-500-5,75-500-5-6.txt,17.1553,76,76,31200,31691,154875,1
Dataset 4,75-400-5,75-400-5-5.txt,1800.01,74,77,24525,24927,121500,1529
Dataset 4,100-400-3,100-400-3-8.txt,1800.02,99,100,43200,43732,215100,605
Dataset 4,75-500-5,75-500-5-7.txt,1039.17,75,75,30825,31311,153000,523
Dataset 4,100-500-5,100-500-5-3.txt,85.3299,100,100,54800,55448,272500,1
Dataset 4,100-500-7,100-500-7-4.txt,1800.01,100,108,54700,55347,271400,359
Dataset 4,75-400-7,75-400-7-5.txt,1800.02,76,78,25050,25459,123675,1917
Dataset 4,50-500-7,50-500-7-2.txt,50.4034,52,52,14650,14993,72200,6
Dataset 4,50-500-7,50-500-7-3.txt,169.009,53,53,14150,14483,69700,529
Dataset 4,75-400-5,75-400-5-6.txt,1800.01,75,76,25125,25535,124500,863
Dataset 4,75-400-5,75-400-5-7.txt,66.9659,76,76,24075,24471,119250,28
Dataset 4,100-400-3,100-400-3-9.txt,1800.01,98,104,43700,44237,217600,401
Dataset 4,100-500-5,100-500-5-4.txt,1800.1,99,104,56300,56963,280000,379
Dataset 4,100-500-7,100-500-7-5.txt,1800.03,99,110,55600,56256,275900,361
Dataset 4,50-500-7,50-500-7-4.txt,1473.3,52,52,14200,14534,69950,5908
Dataset 4,50-500-7,50-500-7-5.txt,203.702,52,52,13800,14126,67950,410
Dataset 4,50-500-7,50-500-7-6.txt,285.707,52,52,13950,14279,68700,593
Dataset 4,50-500-7,50-500-7-7.txt,102.945,52,52,14000,14330,68950,253
Dataset 4,50-500-7,50-500-7-8.txt,21.62,51,51,14150,14483,69700,1
Dataset 4,50-500-7,50-500-7-9.txt,18.4554,52,52,13750,14075,67700,28
Dataset 4,50-500-5,50-500-5-1.txt,13.381,51,51,13700,14024,67750,1
Dataset 4,50-500-5,50-500-5-10.txt,29.7609,51,51,13800,14126,68250,55
Dataset 4,50-500-5,50-500-5-2.txt,240.361,51,51,14150,14483,70000,529
Dataset 4,75-400-5,75-400-5-8.txt,1800.01,75,76,25725,26143,127500,1118
Dataset 4,100-500-7,100-500-7-1.txt,1800.08,101,104,54500,55145,270400,502
Dataset 4,50-500-5,50-500-5-3.txt,366.73,52,52,13650,13973,67500,632
Dataset 4,50-500-5,50-500-5-4.txt,14.0278,51,51,13600,13922,67250,1
Dataset 4,100-500-7,100-500-7-10.txt,435.07,100,100,55100,55751,273400,10
Dataset 4,100-500-5,100-500-5-5.txt,1800.03,99,105,54800,55448,272500,336
Dataset 4,100-500-7,100-500-7-6.txt,1800.05,99,100,54300,54943,269400,119
Dataset 4,50-500-5,50-500-5-5.txt,375.738,50,50,13800,14126,68250,568
Dataset 4,50-500-5,50-500-5-6.txt,12.5068,52,52,13600,13922,67250,1
Dataset 4,50-500-5,50-500-5-7.txt,47.7352,51,51,13550,13871,67000,16
Dataset 4,100-500-5,100-500-5-6.txt,706.794,99,99,54900,55549,273000,41
Dataset 4,100-400-5,100-400-5-1.txt,1800.01,100,101,44700,45247,222000,540
Dataset 4,100-500-7,100-500-7-2.txt,1800.11,100,103,53700,54337,266400,311
Dataset 4,100-500-7,100-500-7-7.txt,1800.07,101,109,55000,55650,272900,332
Dataset 4,50-500-5,50-500-5-8.txt,1800,50,51,13950,14279,69000,3474
Dataset 4,50-500-5,50-500-5-9.txt,11.98,52,52,14400,14738,71250,1
Dataset 4,100-500-7,100-500-7-3.txt,382.743,100,100,54900,55549,272400,1
Dataset 4,50-500-3,50-500-3-8.txt,4.72181,51,51,13350,13667,66300,1
Dataset 4,100-400-5,100-400-5-9.txt,179.454,100,100,42300,42823,210000,1
